Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	INST_RETIRED	BUS_CYCLES	L1I_CACHE	BR_PRED
6.011361399	freqmine	204.0	36.5	5.072	0.284	100353536	32894474	78647763	100372902	40078459	16618048
6.512347536	freqmine	204.0	36.5	5.072	0.324	102933945	32395598	78705883	102934393	40827567	16821017
7.013155441	freqmine	204.0	36.5	5.072	0.284	121193350	32353651	80243838	121195321	45815270	17862754
7.156691867	freqmine	204.0	36.5	5.072	0.324	31201186	10997527	33095646	31176958	14776082	7064056
0.500369302	freqmine	307.2	36.5	5.072	0.405	153199415	51575553	123026297	153218145	62623037	25855265
1.001134758	freqmine	307.2	36.5	5.064	0.405	155395518	44002551	105389834	155395407	58378449	22839341
1.501704272	freqmine	307.2	36.0	5.064	0.405	155011450	45567981	109012295	155011237	59200298	23466429
2.002427644	freqmine	307.2	36.0	5.064	0.405	153517803	45892661	109765466	153515968	58939711	23560587
2.502975543	freqmine	307.2	36.5	5.072	0.405	153742947	46190365	110428165	153742355	59047082	23651630
3.003538964	freqmine	307.2	36.5	5.064	0.405	151557689	47385302	113283035	151558168	59071195	24108711
3.504090405	freqmine	307.2	36.5	5.064	0.405	153982525	48340445	115562372	153981115	60215045	24591991
4.004760443	freqmine	307.2	36.5	5.064	0.405	154269873	50114749	120010779	154267439	61202761	25410642
4.505450168	freqmine	307.2	36.0	5.064	0.405	168394162	49971880	121206691	168395376	64953695	26039246
4.716830642	freqmine	307.2	36.0	5.064	0.405	65713849	18457456	53374442	65691306	27477626	12046789
0.503391132	freqmine	307.2	36.5	5.064	0.405	155938782	52578567	125329994	155957513	64007886	26358138
1.004436698	freqmine	307.2	36.5	5.064	0.405	153586066	43869819	104883307	153565494	58144031	22715883
1.505001160	freqmine	307.2	36.5	5.064	0.405	154183610	45333832	108302192	154203294	58956249	23318555
2.005538539	freqmine	307.2	36.0	5.064	0.405	152711818	45579950	108895933	152710310	58722232	23379696
2.506249098	freqmine	307.2	36.0	5.064	0.405	153342274	46266914	110402336	153342976	59145505	23628667
3.006812935	freqmine	307.2	36.0	5.064	0.405	153493415	47695244	113925814	153492261	59843341	24260329
3.507394533	freqmine	307.2	36.5	5.064	0.405	154055787	48269244	115078289	154054407	60194255	24489179
4.029779530	freqmine	307.2	36.5	5.064	0.405	158794469	51772846	123811740	158793399	63240126	26197068
4.530514100	freqmine	307.2	36.0	5.072	0.405	166211655	48337613	117195786	166210335	63435639	25230824
4.680222523	freqmine	307.2	36.0	5.064	0.405	55577077	16208177	47894201	55555857	24012850	10850153
0.500508940	freqmine	307.2	36.0	5.072	0.405	155028520	52502880	125213108	155047731	63683877	26305244
1.001373877	freqmine	307.2	36.0	5.064	0.405	155501002	44561933	106853858	155501111	58881729	23118534
1.502017508	freqmine	307.2	36.0	5.072	0.364	155431479	45842005	109865138	155429932	59506756	23636228
2.002716348	freqmine	307.2	36.0	5.072	0.405	155607648	46623450	111593381	155610454	59812427	23930625
2.503324092	freqmine	307.2	36.0	5.072	0.405	152249553	46082876	110283026	152244769	58754680	23585940
3.004032724	freqmine	307.2	36.0	5.064	0.405	155063234	48506309	116042790	155062404	60654200	24690379
3.504824535	freqmine	307.2	36.0	5.064	0.405	154995501	48728070	116521058	154998884	60617332	24766770
4.005583793	freqmine	307.2	36.0	5.064	0.405	152957058	49775836	119191145	152951199	60866479	25230845
4.506355967	freqmine	307.2	36.0	5.072	0.365	172244783	51128734	123940691	172224069	66273872	26591640
4.697387342	freqmine	307.2	36.0	5.064	0.405	64104312	18208919	52795658	64103913	26809042	11917641
0.500415345	freqmine	403.2	36.5	5.064	0.526	201794135	64852180	154678471	201814039	80467510	32754120
1.001043142	freqmine	403.2	36.5	5.064	0.486	201433219	57624914	137780200	201430378	75672887	29776990
1.501596719	freqmine	403.2	36.0	5.064	0.486	200682039	59290879	141674852	200692177	76290396	30411702
2.002240818	freqmine	403.2	36.0	5.064	0.486	201616589	60349557	144110017	201631354	76858066	30863504
2.502789290	freqmine	403.2	36.5	5.064	0.486	202269225	62970838	150367132	202242168	78264158	31982726
3.003344430	freqmine	403.2	36.5	5.064	0.486	201614307	64040872	153119861	201612829	78853080	32498464
3.503828838	freqmine	403.2	36.5	5.064	0.486	218993787	63841371	154316288	218998098	82950972	33146499
3.602112288	freqmine	403.2	36.0	5.064	0.486	41960089	12946528	40029066	41934080	19177439	9129417
0.500407845	freqmine	403.2	36.5	5.064	0.486	200936603	64883332	155210347	200955268	80124541	32827332
1.001034808	freqmine	403.2	36.5	5.064	0.526	200375802	57858083	138820655	200374738	75552254	29984613
1.501489998	freqmine	403.2	36.5	5.064	0.486	202207915	59619061	142868181	202208612	76492849	30671717
2.001928051	freqmine	403.2	36.5	5.064	0.486	201815075	60837947	145817182	201812931	77094450	31196393
2.502594859	freqmine	403.2	36.5	5.064	0.486	202030558	62651040	150058948	202029578	77894707	31944599
3.003049163	freqmine	403.2	36.5	5.064	0.486	199861831	63271082	151587249	199861857	77799395	32172796
3.503542635	freqmine	403.2	36.5	5.064	0.486	213338638	64569757	156041715	213375976	81798860	33329002
3.665449684	freqmine	403.2	36.5	5.064	0.486	72740501	20034981	57592523	72679458	29844889	13020391
0.500399042	freqmine	403.2	36.5	5.064	0.486	200675492	64321979	153500223	200693993	79881787	32501012
1.001681383	freqmine	403.2	36.0	5.064	0.486	200588395	57773718	138229118	200589568	75576171	29840561
1.502326576	freqmine	403.2	36.0	5.064	0.486	202329428	59566163	142402781	202346078	76656969	30575377
2.002733119	freqmine	403.2	36.0	5.064	0.486	201379563	60354811	144251168	201338689	76750247	30874772
2.503485814	freqmine	403.2	36.0	5.064	0.486	199466120	62124427	148344965	199486284	77260347	31546031
3.004070954	freqmine	403.2	36.5	5.064	0.486	201038349	63900843	152933699	201037078	78509981	32443364
3.504602083	freqmine	403.2	36.5	5.064	0.486	217731721	63813743	154206310	217771944	82428930	33060349
3.605182349	freqmine	403.2	36.0	5.064	0.486	47176665	14006793	42695799	47113895	21017860	9735526
0.500248884	freqmine	518.4	36.5	5.056	0.566	260369903	80552863	192243474	260388925	101177001	40931781
1.000672979	freqmine	518.4	36.5	5.056	0.606	260418283	75042211	179584521	260417690	97302982	38718241
1.501052333	freqmine	518.4	36.5	5.056	0.567	260267183	76257318	182309807	260265074	97576279	39125077
2.001438198	freqmine	518.4	36.5	5.064	0.567	258741707	79007838	188805032	258742727	98479056	40244298
2.501913232	freqmine	518.4	37.0	5.056	0.566	258709335	81873232	195868969	258708025	100029678	41537060
2.840629656	freqmine	518.4	36.5	5.056	0.566	198658313	55293556	143184406	198633897	76417219	31504692
0.500342531	freqmine	518.4	36.5	5.064	0.567	260625276	81015446	193440162	260645784	101600907	41160703
1.000835899	freqmine	518.4	36.5	5.056	0.566	259357168	74816098	178866560	259356021	97106115	38556855
1.501216139	freqmine	518.4	36.5	5.064	0.567	260276073	76723289	183515643	260274427	97953022	39357118
2.001607733	freqmine	518.4	36.0	5.064	0.567	260860187	80251222	191716657	260860452	99857993	40831560
2.501977504	freqmine	518.4	36.0	5.064	0.567	261080535	83348319	199914622	261076589	101809780	42440375
2.801614616	freqmine	518.4	36.5	5.056	0.566	176512088	48137925	125498641	176490032	67385547	27687538
0.500253466	freqmine	518.4	36.0	5.064	0.567	258466245	79952859	191058150	258485193	100220398	40636164
1.000672457	freqmine	518.4	36.0	5.056	0.566	257481893	74135705	177509210	257480903	95820616	38212525
1.501056187	freqmine	518.4	36.0	5.064	0.567	261022060	76761577	183641203	261021218	97803599	39362899
2.001437156	freqmine	518.4	36.0	5.064	0.567	259483525	79207066	189475822	259483070	98662158	40343858
2.501919221	freqmine	518.4	36.5	5.064	0.567	260741252	82717732	198034424	260740182	100861991	41959285
2.845703506	freqmine	518.4	36.5	5.056	0.606	198986284	55514643	143793009	198962580	76539440	31604152
0.500322270	freqmine	614.4	36.5	5.064	0.606	303482775	91630818	218714863	303504183	115811914	46632968
1.000728448	freqmine	614.4	36.0	5.056	0.647	306673344	87560017	209460805	306670394	113393992	45084633
1.501059521	freqmine	614.4	36.0	5.056	0.687	305576602	90067442	215105334	305576898	114091841	45976642
2.001605441	freqmine	614.4	36.0	5.056	0.647	307718194	94595504	226094938	307715694	117153626	48068486
2.422990268	freqmine	614.4	36.0	5.056	0.647	281414052	80577260	203663253	281389692	107560311	44274775
0.500240081	freqmine	614.4	36.5	5.064	0.606	303304815	91773436	219141044	303325512	115896307	46751420
1.000629435	freqmine	614.4	36.0	5.056	0.647	308028659	88242141	211165674	308027230	114118471	45445995
1.501043686	freqmine	614.4	36.0	5.056	0.647	307776820	91472971	218677433	307774551	115578987	46766786
2.001469552	freqmine	614.4	36.5	5.056	0.647	308165775	94717906	226415419	308166652	117176540	48132213
2.405179083	freqmine	614.4	36.0	5.056	0.647	273811309	78925481	199790990	273785446	104648481	43465586
0.500230081	freqmine	614.4	36.0	5.064	0.647	309508560	93646876	223964315	309531304	118185355	47758941
1.000688447	freqmine	614.4	36.5	5.056	0.647	307598729	87933466	210576767	307595731	113497311	45325141
1.501108688	freqmine	614.4	36.0	5.056	0.647	306711504	91295851	218475186	306707472	115190771	46716016
2.001540388	freqmine	614.4	36.0	5.056	0.647	308047931	94972000	227211783	308048623	117282513	48313543
2.410750651	freqmine	614.4	36.0	5.056	0.647	275112360	79233415	200554990	275088240	105243897	43594273
0.500209091	freqmine	710.4	36.0	5.056	0.728	355044852	104930379	250788815	355067016	132826318	53536862
1.000640113	freqmine	710.4	35.5	5.056	0.728	354504895	100981505	241429334	354509622	129503155	51845962
1.500947019	freqmine	710.4	36.0	5.056	0.728	355251942	105486689	252279331	355243331	131759833	53769019
2.001344499	freqmine	710.4	36.0	5.056	0.728	361587320	110372499	264788418	361623222	136027320	56246254
2.122785541	freqmine	710.4	36.0	5.056	0.728	107679947	27130534	74983537	107617897	40744583	16896307
0.500218362	freqmine	710.4	36.0	5.056	0.647	357646516	105940611	253555801	357668592	134225886	54140551
1.000553393	freqmine	710.4	36.0	5.056	0.728	356085385	101199356	242362622	356081587	130029313	52079059
1.500925299	freqmine	710.4	36.0	5.056	0.728	357910077	106275544	254377788	357909399	132923292	54219727
2.001310227	freqmine	710.4	36.0	5.056	0.728	360103275	109667759	263545259	360103411	135499050	56012899
2.122791791	freqmine	710.4	36.0	5.056	0.728	104571550	26606864	73694389	104545918	39462037	16591341
0.500288676	freqmine	710.4	36.0	5.056	0.687	357373502	106116688	253695529	357395470	134574939	54222624
1.000627144	freqmine	710.4	36.0	5.056	0.728	357630480	101437176	242648562	357626914	130714021	52214771
1.500945664	freqmine	710.4	36.0	5.056	0.728	356145284	106052130	253487338	356145375	132453240	54065372
2.001329290	freqmine	710.4	36.0	5.056	0.728	369960043	110547618	265672595	369967889	138320569	56671737
2.102488786	freqmine	710.4	36.0	5.056	0.728	82022738	21399081	60858855	81988356	32297425	13749606
0.500181122	freqmine	921.6	36.0	5.056	0.808	463486869	132122917	316806135	463508796	167844123	67805051
1.000531309	freqmine	921.6	36.0	5.048	0.888	463699734	130319770	312527402	463700148	165482420	66977911
1.500783057	freqmine	921.6	36.0	5.048	0.888	462256425	138870110	333393808	462254353	169915708	70837392
1.689906060	freqmine	921.6	36.0	5.048	0.888	195160603	50454863	131509896	195132753	70714762	29060146
0.500174507	freqmine	921.6	36.0	5.056	0.728	460505600	130438782	311641414	460503136	166434776	66703234
1.000564539	freqmine	921.6	36.5	5.048	0.888	459115773	128576862	307087132	459137973	163697991	65833786
1.500840558	freqmine	921.6	36.5	5.048	0.888	462450708	137505743	329147873	462423881	169107664	69952484
1.674161635	freqmine	921.6	36.0	5.048	0.888	183094965	47553691	124012278	183094132	66683412	27349827
0.500243102	freqmine	921.6	36.0	5.056	0.768	461653630	130973034	312756891	461677117	167406918	67018833
1.000538757	freqmine	921.6	36.0	5.048	0.888	460672570	129594970	309716287	460667876	164923806	66433330
1.500827746	freqmine	921.6	36.0	5.048	0.888	459345777	136347552	326478149	459410075	168309872	69490166
1.665659280	freqmine	921.6	36.0	5.04	0.927	177001240	46093337	120417838	176910386	64868248	26581963
0.500176747	freqmine	1036.8	36.0	5.048	0.807	520139912	145563995	347810518	520164109	185223429	74451866
1.000517038	freqmine	1036.8	36.5	5.048	0.928	520227605	144920914	346395519	520224291	183109454	74101881
1.500762484	freqmine	1036.8	36.5	5.048	0.969	546581544	153929637	378612260	546578806	196712765	81440498
1.504503339	freqmine	1036.8	36.0	5.048	0.969	3781805	915568	2289508	3755925	1254640	503246
0.500189716	freqmine	1036.8	36.0	5.056	0.807	518937457	145209117	347047967	518999761	184994233	74326201
1.000483600	freqmine	1036.8	36.5	5.048	0.928	518712432	144981959	346386544	518671665	183026098	74092377
1.500731858	freqmine	1036.8	36.0	5.048	0.969	543300731	153277171	377098970	543307780	196377443	81154213
1.511235972	freqmine	1036.8	36.5	5.048	0.969	11940032	3053021	7339701	11903900	3962268	1582363
0.500239300	freqmine	1036.8	36.0	5.048	0.888	521600139	145784288	348800559	521624752	185327914	74720511
1.000534330	freqmine	1036.8	36.0	5.048	0.969	521760709	145939840	349193190	521731049	183807350	74716716
1.500870767	freqmine	1036.8	36.0	5.048	0.969	539425236	152530022	375818604	539459358	195605725	80897339
1.516757435	freqmine	1036.8	36.0	5.048	1.009	20158272	4491372	10812916	20121539	5828431	2312405
0.500243206	freqmine	1132.8	36.0	5.048	0.928	548650775	152257899	363783407	548711613	193690946	77887775
1.000565580	freqmine	1132.8	36.0	5.048	1.009	547765370	152355693	363930996	547725841	191776461	77789427
1.432762079	freqmine	1132.8	36.0	5.04	1.008	503455057	140701362	347256393	503425880	180321972	74753608
0.500178934	freqmine	1132.8	36.0	5.048	0.888	554088440	153341533	366031098	554114204	195625461	78411923
1.000442036	freqmine	1132.8	36.0	5.048	1.009	550780331	153340517	366210088	550774720	193187734	78300202
1.421907959	freqmine	1132.8	36.0	5.04	1.008	492492963	137752196	340100212	492465208	177471627	73260482
0.500223205	freqmine	1132.8	35.5	5.048	0.928	550910230	152369893	364163097	550931895	194251944	78010106
1.000493287	freqmine	1132.8	36.0	5.048	1.009	552616666	153376553	366518963	552615044	193286308	78389770
1.429905043	freqmine	1132.8	36.0	5.04	1.008	498189354	138972681	343103315	498161499	178583579	73927662
0.500183101	freqmine	1224.0	35.5	5.048	0.969	604007926	164891703	394209393	604050521	210252651	84486309
1.000452766	freqmine	1224.0	36.0	5.04	1.128	602828840	165333425	395358835	602806281	207866304	84469969
1.330196201	freqmine	1224.0	36.5	5.04	1.169	422217721	116035560	288511836	422190146	149743893	62282352
0.500158673	freqmine	1224.0	36.5	5.048	0.928	605897479	165601329	395382962	605922142	211364428	84784009
1.000431932	freqmine	1224.0	36.0	5.04	1.128	604041378	167504188	400117962	604038684	210356997	85515545
1.307817895	freqmine	1224.0	36.5	5.04	1.169	396408556	108129034	269322791	396379083	140591805	58257403
0.500165184	freqmine	1224.0	37.0	5.048	0.928	602926573	164692995	394205481	602949415	209894866	84499937
1.000454850	freqmine	1224.0	37.0	5.04	1.128	605547151	167828376	401711239	605545423	210615008	85817768
1.325015057	freqmine	1224.0	37.0	5.04	1.169	417788452	114466859	284919890	417759771	147905238	61512686
0.500154037	freqmine	1428.0	37.0	5.032	1.169	698482703	185097892	442743189	698510972	235750674	94900613
1.000396410	freqmine	1428.0	37.0	5.032	1.449	702580121	193218788	462352362	702575562	239465317	98506174
1.166277549	freqmine	1428.0	37.5	5.024	1.487	260630451	66547545	170082004	260599076	89545642	37202364
0.500203153	freqmine	1428.0	37.5	5.024	1.286	708874563	188222439	449889565	708897603	239901116	96430950
1.000495892	freqmine	1428.0	38.5	5.016	1.484	701557126	192442391	460173118	701555711	239072467	98060515
1.163994171	freqmine	1428.0	37.5	5.016	1.524	255145309	63984608	163749179	255116180	87382312	35855020
0.500146642	freqmine	1428.0	38.0	5.032	1.247	708382481	188225422	449713556	708409515	239866555	96403347
1.000376463	freqmine	1428.0	38.0	5.024	1.487	705817386	194006392	463577157	705811471	240693552	98795163
1.153175989	freqmine	1428.0	38.0	5.024	1.527	234784080	58785538	151154992	234755415	80382332	33191594
0.500362792	freqmine	1479.0	38.5	5.032	1.288	719697316	189982078	453928417	719724887	242184902	97314168
1.000584122	freqmine	1479.0	39.0	5.024	1.527	728295274	198367319	474286547	728288405	246065929	101014222
1.138073138	freqmine	1479.0	38.5	5.024	1.607	221177701	54076464	139910895	221148914	75513398	30840257
0.500161591	freqmine	1479.0	37.5	5.032	1.288	731386673	192953913	461126019	731410286	245927048	98830065
1.000391828	freqmine	1479.0	38.0	5.024	1.567	729377360	200557535	479667484	729384102	248149093	102145683
1.124662874	freqmine	1479.0	38.0	5.024	1.607	207122096	49186372	127993976	207084125	69098135	28264778
0.500150444	freqmine	1479.0	38.0	5.032	1.288	729146765	192705936	461381405	729163801	245471314	98895573
1.000444328	freqmine	1479.0	39.0	5.024	1.567	729608283	199435732	477790176	729612461	247221323	101730373
1.143261314	freqmine	1479.0	38.5	5.024	1.607	227095243	56009691	144859732	227066210	77832391	31911947
0.501266299	streamcluster	102.0	37.5	5.072	0.243	50423115	23928347	56480943	50422828	24872378	11291484
1.003365688	streamcluster	102.0	37.5	5.072	0.202	49684876	13303479	31875745	49704285	18420253	6962657
1.505159654	streamcluster	102.0	37.5	5.072	0.202	51119346	14145921	33878432	51117827	19175671	7359764
2.007132999	streamcluster	102.0	37.0	5.072	0.202	50869896	13971921	33498333	50870585	19025479	7278346
2.508626125	streamcluster	102.0	37.5	5.072	0.202	50452038	14367074	34338150	50452009	19140798	7424107
3.010755150	streamcluster	102.0	37.5	5.072	0.202	50442011	14768403	35226527	50441154	19285309	7571079
3.512199422	streamcluster	102.0	37.0	5.072	0.243	49720162	14292316	34236117	49719409	18902566	7377028
4.013621766	streamcluster	102.0	37.5	5.072	0.203	50277762	14729231	35250592	50275848	19275680	7581293
4.515870689	streamcluster	102.0	37.5	5.08	0.203	49935986	14674621	35070119	49936347	19103316	7522143
5.017620748	streamcluster	102.0	37.5	5.08	0.203	51552086	15515731	37061613	51552223	19926795	7919831
