Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	BUS_CYCLES	BUS_ACCESS_PERIPH	BR_RETURN_SPEC
1.000634594	dedup	710.4	36.5	5.056	0.728	357180534	101505772	130349981	357176160	1484	5674482
1.500947305	dedup	710.4	36.0	5.056	0.728	356984092	105440731	132087697	356981906	1508	5760794
2.001251054	dedup	710.4	36.0	5.056	0.728	367755378	111327226	138023869	367752726	1435	6001915
2.087233472	dedup	710.4	36.5	5.056	0.728	76973950	19429434	26518608	76950117	299	1249045
0.500283196	dedup	710.4	36.0	5.056	0.687	358627379	106033484	134658576	358649773	1365	5736215
1.000610921	dedup	710.4	35.5	5.056	0.728	357789118	101558066	130644470	357786142	1361	5679948
1.500910259	dedup	710.4	36.0	5.056	0.728	358202681	106407305	133078127	358201751	1527	5798635
2.001229751	dedup	710.4	36.0	5.056	0.728	370454284	110389010	138152452	370454978	1456	5991443
2.070961950	dedup	710.4	36.0	5.056	0.728	60636017	15658902	20764618	60608918	291	996246
0.500282743	dedup	710.4	36.0	5.056	0.687	357833077	105968077	134151286	357854589	1243	5745921
1.000683404	dedup	710.4	36.0	5.056	0.728	357044337	101432225	130273216	357019017	1376	5697782
1.500986508	dedup	710.4	36.0	5.056	0.728	356914164	106496516	132585449	356935425	1375	5820214
2.001315392	dedup	710.4	36.0	5.056	0.728	368508222	110304372	137450295	368550786	1402	5990695
2.076623831	dedup	710.4	36.5	5.056	0.728	66424307	17172348	22767090	66356331	266	1100120
0.500230314	dedup	921.6	36.0	5.056	0.728	463690203	131767799	167567373	463713611	1637	7201942
1.000529170	dedup	921.6	37.0	5.056	0.889	463637626	130102243	165203419	463635991	1663	7220910
1.500789794	dedup	921.6	36.0	5.048	0.888	464793281	137914598	169789067	464789245	1576	7422240
1.651817335	dedup	921.6	36.5	5.048	0.888	166526797	43124659	57006330	166501199	481	2578518
0.500184346	dedup	921.6	36.0	5.056	0.728	461586957	130903000	166724877	461610387	1705	7137861
1.000478592	dedup	921.6	36.0	5.056	0.889	463215712	129643666	164709986	463211722	1473	7192379
1.500810387	dedup	921.6	36.5	5.056	0.889	462080194	137866452	169302127	462081588	1442	7385462
1.656533244	dedup	921.6	36.5	5.048	0.928	167352845	43122392	57437199	167324073	633	2582676
0.500185315	dedup	921.6	36.0	5.056	0.768	463488609	131833729	167901076	463513003	1462	7191909
1.002612254	dedup	921.6	36.5	5.056	0.889	467242174	131421733	166917432	467236918	1548	7280119
1.503716861	dedup	921.6	36.5	5.056	0.889	464667831	137703512	170243405	464670699	1453	7418949
1.647031902	dedup	921.6	36.5	5.048	0.888	154852725	40792075	53600683	154823026	488	2423057
0.500191908	dedup	1036.8	36.0	5.056	0.849	520371537	145376134	185377197	520397820	1510	7928176
1.000452306	dedup	1036.8	36.5	5.048	0.969	519095672	144775411	182834189	519089549	1475	7963211
1.487348633	dedup	1036.8	36.5	5.048	0.969	527886517	149345452	187500900	527858482	1562	8230967
0.500174079	dedup	1036.8	36.5	5.056	0.849	521615318	145988568	185906380	521638837	1590	7945686
1.000455087	dedup	1036.8	36.5	5.048	0.969	521756989	146156539	184273061	521753297	1516	8000959
1.472014675	dedup	1036.8	36.5	5.048	0.969	515505026	145686298	182899614	515477555	1340	8030086
0.500170004	dedup	1036.8	36.5	5.056	0.888	516555861	144124710	184004765	516580217	1690	7869454
1.000439697	dedup	1036.8	37.0	5.048	0.969	521080599	145316186	183679543	521078431	1472	8001115
1.496270359	dedup	1036.8	36.5	5.048	0.969	535018011	150694201	189436705	534987892	1432	8315772
0.500217963	dedup	1132.8	36.5	5.056	0.889	553388021	152915125	195347756	553410905	1555	8333219
1.000491864	dedup	1132.8	36.5	5.048	1.009	553634547	153536493	194073220	553635122	1673	8411581
1.406074891	dedup	1132.8	37.0	5.048	1.009	477391818	133300980	168152163	477360687	1041	7369641
0.500144880	dedup	1132.8	37.0	5.056	0.888	553104196	153090073	195015446	553101536	1430	8335417
1.000441379	dedup	1132.8	37.0	5.048	1.009	555056826	154230677	194437454	555078524	1363	8455573
1.402680620	dedup	1132.8	36.5	5.048	1.009	473717703	132414793	166419100	473691168	1336	7300742
0.500167583	dedup	1132.8	36.5	5.056	0.928	553079312	153325755	195428805	553103025	1502	8359464
1.000434805	dedup	1132.8	37.0	5.048	1.009	551114293	153221625	193220301	551116765	1600	8402098
1.416099573	dedup	1132.8	36.5	5.048	1.049	485677469	135321073	170738710	485643626	1328	7485680
0.500232427	dedup	1224.0	37.0	5.048	0.928	601297315	164206953	209557981	601323110	1688	8953657
1.000484332	dedup	1224.0	37.0	5.048	1.128	604024960	166506086	209317947	604021113	1444	9096276
1.311810922	dedup	1224.0	36.5	5.04	1.169	398333655	108921899	137574748	398304112	1054	6052129
0.500159039	dedup	1224.0	37.0	5.048	0.928	602404341	164354189	209602681	602427817	1782	8966111
1.000399849	dedup	1224.0	37.0	5.048	1.13	602580617	166306535	209036207	602576642	1412	9096632
1.308639553	dedup	1224.0	37.0	5.04	1.169	399684447	109165588	138034219	399657176	997	6053895
0.500263157	dedup	1224.0	37.0	5.048	1.009	596936206	162633047	207485802	597078623	1451	8873044
1.000496885	dedup	1224.0	37.0	5.04	1.128	601398131	166016472	208427234	601249757	1590	9064945
1.320724066	dedup	1224.0	37.0	5.04	1.169	413069442	112800762	142425729	413067412	1141	6252547
0.500171543	dedup	1428.0	38.0	5.032	1.288	700975045	185916527	237251631	701005282	1732	10108077
1.000468349	dedup	1428.0	38.0	5.024	1.487	702394842	192982762	240143832	702386839	1596	10386558
1.148351571	dedup	1428.0	38.0	5.024	1.527	232570843	58148489	76050523	232540622	620	3334593
0.500156704	dedup	1428.0	37.0	5.04	1.249	703207294	186734139	237848585	703203990	1401	10191900
1.000446536	dedup	1428.0	38.0	5.032	1.489	704556428	193054095	239736384	704582821	1555	10421182
1.149724886	dedup	1428.0	37.5	5.032	1.529	232202070	58398192	75821026	232171295	507	3353852
0.500164212	dedup	1428.0	37.5	5.032	1.286	702353213	186346773	237626481	702379548	1522	10223751
1.000403737	dedup	1428.0	38.0	5.024	1.487	702668858	191465501	238445250	702666243	1569	10399505
1.162817422	dedup	1428.0	38.5	5.016	1.527	253332259	63707151	82652575	253300734	683	3656637
0.500146668	dedup	1479.0	39.0	5.032	1.328	728241080	191941898	244574752	728237573	1523	10518526
1.000378598	dedup	1479.0	39.0	5.032	1.607	721311764	196921964	243929010	721339289	1441	10624237
1.130505686	dedup	1479.0	38.0	5.024	1.647	212055823	51757427	68189013	212023776	522	3025268
0.500157356	dedup	1479.0	38.0	5.024	1.366	729551049	192358258	244918415	729579193	1690	10578043
1.000389297	dedup	1479.0	39.0	5.016	1.564	727237216	198856967	246145216	727230692	1538	10763843
1.128750910	dedup	1479.0	39.0	5.016	1.645	212685358	52280361	68709995	212655947	592	3074404
0.500155441	dedup	1479.0	38.0	5.032	1.288	731237697	192720360	245659430	731262868	1602	10517960
1.000447030	dedup	1479.0	39.5	5.032	1.569	733546938	202132359	249891098	733546286	1699	10845463
1.114914883	dedup	1479.0	39.0	5.024	1.607	188979793	44906906	59853912	188947406	499	2672938
0.501257088	fluidanimate	102.0	37.5	5.08	0.243	50066596	23818487	24723763	50085349	959	979756
1.003576599	fluidanimate	102.0	37.5	5.08	0.203	49286118	13245757	18284367	49286988	1159	789707
1.505316563	fluidanimate	102.0	37.5	5.072	0.203	49542807	13566602	18540095	49541723	1140	798771
2.007310959	fluidanimate	102.0	37.5	5.08	0.203	49061624	13522984	18356364	49061829	1024	795579
2.509444734	fluidanimate	102.0	37.5	5.08	0.203	50170298	14292550	19113247	50168865	1035	826192
3.011441368	fluidanimate	102.0	37.5	5.08	0.203	49943460	14712913	19166869	49944044	1051	832633
3.513101326	fluidanimate	102.0	37.5	5.08	0.203	50992061	14559855	19390108	50990773	978	841958
4.015569064	fluidanimate	102.0	37.5	5.08	0.203	50981058	15154612	19604666	50974426	1039	850450
4.517074746	fluidanimate	102.0	37.5	5.08	0.203	50098127	14406198	19043475	50102839	1216	825301
5.019071325	fluidanimate	102.0	37.5	5.08	0.203	51545960	15527221	19968314	51583386	1059	866511
5.523742764	fluidanimate	102.0	37.0	5.08	0.203	50969178	15382349	19773260	50932247	1626	860820
6.025631578	fluidanimate	102.0	37.0	5.08	0.203	51405422	15204957	19732718	51413623	961	859794
6.527600706	fluidanimate	102.0	37.0	5.08	0.203	51131304	15495787	19787028	51122990	974	868409
7.029821193	fluidanimate	102.0	37.0	5.08	0.203	52393660	15710115	20253574	52392737	1044	882670
7.531816674	fluidanimate	102.0	37.0	5.08	0.203	50320644	15389860	19595712	50301059	986	851977
8.033596835	fluidanimate	102.0	37.0	5.08	0.202	50596069	15536945	19695185	50614567	986	859126
8.535523875	fluidanimate	102.0	37.5	5.072	0.202	51303697	15734941	20035680	51304436	1064	869164
9.037333514	fluidanimate	102.0	37.0	5.072	0.243	51512681	16216292	20255836	51525625	997	886354
9.538992160	fluidanimate	102.0	37.0	5.072	0.203	50286565	15856798	19813365	50273330	915	862499
10.042208293	fluidanimate	102.0	37.5	5.08	0.203	50883813	16234077	20095599	50882252	940	877481
10.544361637	fluidanimate	102.0	37.0	5.08	0.243	51105908	16053636	20095932	51105699	1008	877818
11.046257630	fluidanimate	102.0	37.0	5.08	0.203	50769122	15843469	19927130	50768569	962	867299
11.548234874	fluidanimate	102.0	37.0	5.08	0.243	51007527	16534621	20323153	51006223	1059	887566
12.049658561	fluidanimate	102.0	36.5	5.08	0.162	51157059	16545038	20309003	51138695	946	885611
12.551508196	fluidanimate	102.0	37.0	5.08	0.162	50979365	16885610	20595972	50997617	928	893567
13.052846931	fluidanimate	102.0	37.0	5.08	0.162	49982493	16630811	20204504	49963604	927	876385
13.554281970	fluidanimate	102.0	37.0	5.08	0.162	51311509	17367505	21209228	51330571	963	895806
14.056294366	fluidanimate	102.0	37.0	5.08	0.162	64787966	16177857	23331082	64786452	1246	1022398
14.558305773	fluidanimate	102.0	37.0	5.08	0.162	58192473	17766441	24169459	58197681	1060	911842
14.908283047	fluidanimate	102.0	37.0	5.08	0.162	38341187	14954466	19333631	38317157	674	599540
0.500909325	fluidanimate	102.0	37.0	5.08	0.243	51175378	24010222	25060072	51194090	1149	992668
1.003193373	fluidanimate	102.0	36.5	5.08	0.203	51496798	14000141	19315270	51521713	1076	832404
1.504645054	fluidanimate	102.0	36.5	5.08	0.203	50569935	14067479	19115515	50544204	1131	823499
2.006332575	fluidanimate	102.0	36.5	5.08	0.203	50601596	13996401	19077641	50601564	989	818945
2.508112492	fluidanimate	102.0	36.5	5.08	0.203	50717140	14600264	19405461	50716260	1192	840595
3.009608965	fluidanimate	102.0	37.0	5.08	0.203	50664896	14736056	19440079	50663679	1028	842297
3.511423673	fluidanimate	102.0	36.5	5.08	0.243	50065220	14562063	19235635	50065678	986	830672
4.013097648	fluidanimate	102.0	36.5	5.08	0.203	51044053	15193183	19780773	51042549	1117	854959
4.515147257	fluidanimate	102.0	36.5	5.08	0.203	49839368	14851323	19191734	49866391	930	834203
5.016554610	fluidanimate	102.0	36.5	5.08	0.203	51299850	15237696	19790184	51273213	1134	855386
5.518313897	fluidanimate	102.0	36.5	5.08	0.203	52115487	15742994	20226770	52113897	1136	874636
6.023222224	fluidanimate	102.0	37.0	5.08	0.203	51493671	15196810	19757281	51507500	1048	859992
6.524739211	fluidanimate	102.0	36.5	5.08	0.202	49449693	14879483	19139798	49437223	1027	833529
7.026487038	fluidanimate	102.0	36.5	5.072	0.202	50007536	14842338	19209361	50006094	1136	840412
7.528676229	fluidanimate	102.0	37.0	5.072	0.202	50428012	15390362	19661289	50428990	1005	848148
8.030475931	fluidanimate	102.0	37.0	5.072	0.202	49932989	15295179	19498581	49931553	1043	845455
8.532153597	fluidanimate	102.0	37.0	5.072	0.202	49496548	15513812	19467013	49495877	1123	847572
9.033631882	fluidanimate	102.0	37.5	5.072	0.202	50006880	15883862	19775052	50006993	1170	863037
9.535328557	fluidanimate	102.0	36.5	5.072	0.203	50951513	15671584	19889226	50955197	1077	864455
10.037049712	fluidanimate	102.0	36.5	5.08	0.203	50172229	16060367	19915553	50181616	1051	869072
10.538541224	fluidanimate	102.0	37.0	5.08	0.203	51673447	16359091	20398332	51659252	975	890164
11.040396443	fluidanimate	102.0	36.5	5.08	0.203	50475825	16073950	19956464	50475834	981	869669
11.542169784	fluidanimate	102.0	36.5	5.08	0.162	50026661	15793131	19735382	50024942	979	857687
12.044198808	fluidanimate	102.0	36.5	5.08	0.162	50984368	16726427	20392173	50988512	1096	892220
12.545695109	fluidanimate	102.0	36.5	5.08	0.162	49584133	16201000	19837943	49579722	992	860519
13.047582565	fluidanimate	102.0	36.5	5.08	0.162	51243192	17655137	21185441	51243673	1078	910305
13.549278453	fluidanimate	102.0	36.5	5.08	0.162	51390766	15993143	20424585	51423479	1115	853869
14.051242629	fluidanimate	102.0	36.5	5.08	0.162	65538290	16208068	23554696	65542172	1281	1043302
14.553981459	fluidanimate	102.0	36.5	5.08	0.162	56111041	18108926	25186926	56078324	1347	769596
14.847411783	fluidanimate	102.0	36.5	5.08	0.162	31361015	12375669	14665387	31336895	654	597495
0.500728395	fluidanimate	204.0	37.0	5.072	0.324	103519263	38332703	44703423	103538621	1318	1839981
1.001796746	fluidanimate	204.0	37.0	5.072	0.284	103350627	28945243	39081017	103349590	1253	1691971
1.502820355	fluidanimate	204.0	36.5	5.08	0.284	102760274	30120346	39494218	102740112	1098	1708441
2.003772192	fluidanimate	204.0	37.0	5.08	0.284	103570662	30640129	39882698	103590194	1166	1732041
2.504690849	fluidanimate	204.0	37.0	5.08	0.325	101232915	30632877	39290297	101226664	1163	1701610
3.005635756	fluidanimate	204.0	36.5	5.08	0.284	103270436	30932119	39770115	103274131	1122	1731126
3.506622956	fluidanimate	204.0	37.0	5.08	0.284	102201246	30858365	39597842	102201501	1062	1724879
4.007593748	fluidanimate	204.0	36.5	5.08	0.284	102298562	31783534	40016914	102297820	1056	1739880
4.508973560	fluidanimate	204.0	37.0	5.08	0.284	102721875	32517951	40561700	102772697	1176	1760883
5.009707469	fluidanimate	204.0	37.0	5.08	0.284	102942860	32463352	40437359	102872900	1099	1764946
5.510651383	fluidanimate	204.0	37.5	5.08	0.284	101639296	32595484	40254871	101655544	1111	1756498
6.011614047	fluidanimate	204.0	37.0	5.08	0.284	102020495	33549945	40799566	102021845	1053	1777381
6.512662546	fluidanimate	204.0	36.5	5.08	0.284	104128972	33988892	41939598	104127131	1129	1788218
7.013483434	fluidanimate	204.0	37.0	5.072	0.324	124301837	37112958	52394477	124305494	1281	1809254
7.100201409	fluidanimate	204.0	37.0	5.08	0.284	20454014	7577965	8138168	20430242	234	456296
0.500533303	fluidanimate	204.0	36.5	5.072	0.324	101718946	37794529	43904885	101737488	1208	1813751
1.001660630	fluidanimate	204.0	36.5	5.064	0.324	103312285	28982642	39069008	103311653	1064	1688632
1.502572535	fluidanimate	204.0	37.0	5.064	0.324	102436113	29782220	39196883	102435420	1169	1697710
2.004002629	fluidanimate	204.0	37.0	5.064	0.324	101230632	29584120	38771503	101224911	1272	1676787
2.505196987	fluidanimate	204.0	36.5	5.064	0.283	103623007	31206703	40117566	103678548	1233	1740747
3.006425773	fluidanimate	204.0	36.5	5.064	0.324	102050524	30390597	39196055	102000825	1239	1702098
3.507218817	fluidanimate	204.0	36.5	5.064	0.324	101510100	30746053	39307886	101508914	1106	1714038
4.008206658	fluidanimate	204.0	36.5	5.072	0.324	102124285	31710883	39928429	102122699	1043	1737410
4.509316063	fluidanimate	204.0	36.5	5.072	0.324	102270934	31932594	40036865	102269771	1135	1735875
5.010268797	fluidanimate	204.0	36.5	5.072	0.284	102097793	32276784	40042845	102097448	1248	1750942
5.511178821	fluidanimate	204.0	37.0	5.072	0.284	104022988	33198441	41040046	104021238	1400	1789526
6.011976081	fluidanimate	204.0	36.5	5.072	0.324	101982820	33473032	40701617	101983331	1246	1779091
6.513086004	fluidanimate	204.0	36.5	5.072	0.324	100199887	33686923	41064233	100235809	1039	1744481
7.014123737	fluidanimate	204.0	36.5	5.072	0.284	123544744	34340086	48080347	123513582	1344	1901520
7.177270035	fluidanimate	204.0	36.5	5.072	0.324	35424298	13954008	17545745	35398591	366	582487
0.500711137	fluidanimate	204.0	36.5	5.072	0.324	102647861	38061345	44320358	102667224	1314	1827771
1.001621445	fluidanimate	204.0	37.0	5.072	0.324	103020946	28765501	38943103	103019924	1237	1679634
1.502624932	fluidanimate	204.0	36.5	5.072	0.284	101839647	29604206	39039976	101838176	1104	1689493
2.003410131	fluidanimate	204.0	36.5	5.072	0.324	102327669	29926707	39245795	102308188	1168	1699753
2.504402054	fluidanimate	204.0	36.5	5.072	0.284	102355566	30760685	39662391	102376539	1221	1718800
3.005380746	fluidanimate	204.0	37.0	5.072	0.324	102868671	30755813	39739559	102866533	1063	1727095
3.507337015	fluidanimate	204.0	37.0	5.072	0.284	101169205	30334884	39019738	101168419	1276	1696972
4.008292893	fluidanimate	204.0	36.5	5.072	0.324	102428576	31962696	40277264	102427328	1130	1751570
4.509069182	fluidanimate	204.0	36.5	5.072	0.284	102309321	31962523	40064313	102309218	1222	1744892
5.010184959	fluidanimate	204.0	36.5	5.072	0.284	101121011	31718869	39682338	101120374	1251	1734141
5.511149272	fluidanimate	204.0	36.5	5.072	0.284	101383134	32599547	40257952	101382433	1123	1750093
6.012147961	fluidanimate	204.0	37.0	5.072	0.284	102266634	33255360	40743469	102266431	1131	1780235
6.513091336	fluidanimate	204.0	36.5	5.072	0.324	101310558	32136596	40335005	101308124	1415	1731037
7.014248881	fluidanimate	204.0	36.5	5.064	0.283	122671091	35706643	46903799	122677145	1391	2031098
7.201390473	fluidanimate	204.0	36.5	5.064	0.324	41323332	16219398	21750212	41297793	393	584083
0.500502350	fluidanimate	307.2	36.5	5.072	0.405	153074083	51784502	62879283	153094380	1086	2621460
1.001130275	fluidanimate	307.2	36.5	5.072	0.405	155083260	44053066	58441761	155081613	1351	2520574
1.501697625	fluidanimate	307.2	36.5	5.072	0.405	154802799	45433929	59174340	154800928	1227	2555520
2.002266224	fluidanimate	307.2	36.5	5.072	0.405	154458542	45973596	59092440	154457565	1217	2551216
2.502963733	fluidanimate	307.2	36.5	5.072	0.405	154150594	46511618	59204502	154130144	1109	2574514
3.003655667	fluidanimate	307.2	36.5	5.072	0.405	151742757	47254283	59201701	151761384	1239	2561310
3.504211556	fluidanimate	307.2	36.5	5.072	0.405	153847171	48238607	60032422	153846271	1336	2612006
4.004761819	fluidanimate	307.2	36.5	5.072	0.405	155276744	50522716	61563930	155276426	1243	2672342
4.505307602	fluidanimate	307.2	36.5	5.072	0.405	167019751	49226525	64155029	166998499	1378	2755608
4.761030946	fluidanimate	307.2	36.5	5.072	0.405	84712065	29704975	38688162	84711659	625	1310933
0.500361066	fluidanimate	307.2	36.5	5.072	0.405	151584535	51246239	62152653	151604083	1404	2595543
1.001105215	fluidanimate	307.2	36.5	5.072	0.405	151334486	43069009	57088352	151332301	1173	2473053
1.501682327	fluidanimate	307.2	36.5	5.072	0.405	153341575	44952472	58396548	153350397	1133	2533905
2.002576894	fluidanimate	307.2	36.5	5.072	0.405	153714193	45760755	58720655	153722288	1225	2547343
2.503296821	fluidanimate	307.2	36.5	5.072	0.405	155266044	47024369	59759012	155247791	1176	2602258
3.003846795	fluidanimate	307.2	36.5	5.072	0.405	152537968	47624935	59520235	152537654	1067	2588737
3.504406873	fluidanimate	307.2	36.5	5.072	0.405	155218813	48815663	60549084	155216832	1201	2643970
4.005092735	fluidanimate	307.2	36.5	5.072	0.405	154104150	49871688	60823089	154103315	1323	2652559
4.505836150	fluidanimate	307.2	36.5	5.072	0.405	169908229	50696924	65306679	169943547	1354	2812796
4.765993603	fluidanimate	307.2	36.5	5.072	0.405	89258918	30856855	40328116	89201701	744	1391895
0.500511302	fluidanimate	307.2	36.5	5.064	0.405	152747685	51602080	62767014	152766106	1097	2613396
1.001153025	fluidanimate	307.2	36.5	5.064	0.405	154665643	44203403	58499997	154665055	1241	2525783
1.501845372	fluidanimate	307.2	36.5	5.064	0.405	154372542	45285820	58865826	154371935	1334	2549721
